Smiles	Standard Type	Standard Relation	Standard Value	Standard Units	Assay Description
N#Cc1nc(Nc2cccc([N+](=O)[O-])c2)nc(N2CCOCC2)n1	IC50	'='	100.0	nM	Inhibition of human cathepsin K using Z-Phe-Arg-AMC as substrate after 30 mins by spectrofluorimetric method
CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)Nc1ccon1	IC50	'='	5.1	nM	Concentration required to inhibit 50% of cysteine protease cathepsin K of human
CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(S(C)(=O)=O)cc2)c1	IC50	'='	1227.0	nM	In vitro inhibitory activity against human cathepsin K, using 2 uM of Z -Leu-Arg-AMC as substrate
N#CN1CCCC1CNS(=O)(=O)c1ccccc1	IC50	'='	12100.0	nM	Inhibitory activity tested against Human Cathepsin K using Z-Phe-Arg-pNA as substrate
N#CN1CCC(NS(=O)(=O)c2ccccc2)C1	IC50	'='	750.0	nM	Inhibitory activity tested against Human Cathepsin K receptor using bone resorption assay
CN1CCN(c2ccc(-c3cccc(C(Cc4ccccc4)C(=O)NCC#N)c3)cc2)CC1	IC50	'='	1405.0	nM	In vitro inhibitory activity against human cathepsin K, using 2 uM of Z -Leu-Arg-AMC as substrate
CCCC[C@H](NC(=O)O[C@@H](CCc1ccccc1)C(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	912.0	nM	Inhibitory activity against human cathepsin K
CCCC[C@H](NC(=O)OC(C)(C)C)C(=O)C(=O)NC(C)(C)C	IC50	'>'	100000.0	nM	Inhibitory activity against human cathepsin K
CCCC[C@H](NC(=O)OC(C)(C)C)C(=O)C(=O)NCc1cccs1	IC50	'='	3400.0	nM	Inhibitory activity against human cathepsin K
CCCC[C@@H](C=O)NC(=O)OC1(Cc2ccccc2)CCCC1	IC50	'='	0.35	nM	Inhibitory concentration against recombinant human cathepsin K determined in a fluorescence assay using 10 uM Cbz-Phe-Arg-AMC as substrate
CCCC[C@H](NC(=O)OCC(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	34.0	nM	Inhibitory activity against human cathepsin K
CC(C)C[C@@H](C=O)NC(=O)OC(C)(C)C	IC50	'='	31.0	nM	Inhibitory activity against recombinant human cathepsin K
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OCc2ccncc2)cc1	IC50	'='	152.0	nM	Inhibitory activity against recombinant human cathepsin K activity using fluorescence assay
Cc1cc(NC(=O)Cn2nnc(-c3ccc(NC(=O)c4ccc(F)cc4)cc3)n2)no1	IC50	'='	3830.0	nM	Inhibition of human cathepsin K
O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N[C@H]1Oc1ccccc1)OCc1ccccc1	IC50	'='	100.0	nM	Inhibition of recombinant human Cathepsin K
CCCC[C@H](NC(=O)OCC1(CC)CCC1)C(=O)C(=O)Nc1ccnn1CC1CC1	IC50	'='	51.0	nM	Inhibitory potency against human Cathepsin K
CCc1cc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)n(C)n1	IC50	'='	5011.87	nM	Inhibition of cathepsin K
CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)NCc1ccno1	IC50	'='	14000.0	nM	Inhibitory concentration against recombinant human cathepsin K
CSCC[C@H](NC(=O)[C@H](CC(C)C)N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NCc1ccccc1	IC50	'='	87.0	nM	Inhibition of humanized rabbit cathepsin K
CSCC[C@H](NC(=O)[C@H](CC(C)C)N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(C)=O	IC50	'='	41.0	nM	Inhibition of humanized rabbit cathepsin K
CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NCC#N	IC50	'='	0.2	nM	Inhibition of humanized rabbit cathepsin K
COCc1nnc(-c2cccc(C[C@H](NC(=O)c3cc(C(C)(C)C)nn3C)C(=O)NCC#N)c2)o1	IC50	'='	125.89	nM	Inhibition of cathepsin K assessed as inhibition of fluorogenic substrate cleavage
Cn1nc(C(C)(C)C)cc1C(=O)N[C@@H](Cc1cccc(-c2nnc(CO)o2)c1)C(=O)NCC#N	IC50	'='	100.0	nM	Inhibition of cathepsin K assessed as inhibition of fluorogenic substrate cleavage
CC(C)C[C@H](NC(=O)C(C)(C)Oc1ccc(Cl)cc1)C(=O)N[C@H](C#N)COCc1ccccc1	IC50	'<'	1.0	nM	Inhibition of recombinant human cathepsin K
CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1	IC50	'='	0.2	nM	Inhibition of humanized rabbit cathepsin K
CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)N[C@H](C#N)Cc1ccccc1	IC50	'='	0.6	nM	Inhibition of humanized rabbit cathepsin K
N#C[C@H](Cc1ccc(-c2ccc3c(c2)CNC3=O)cc1)NC(=O)[C@H]1NC2CCC1CC2	IC50	'='	11000.0	nM	Inhibition Assay: To activate the proenzyme, 5 ul procathepsin K were mixed with 1 ul activation buffer, and incubated at room temperature for 30 min.5 uL test compound (final concentration 0.1 nM to 100 uM) in aqua bidest (containing 4% DMSO, final DMSO concentration 1%) were mixed with 10 uL of Cathepsin K in assay buffer (final concentration 2 ng/uL) and incubated for 10 min. Then 5 uL of substrate in assay buffer (final concentration 12.5 uM) were added. The plates were then incubated at room temperature for 60 min. Then, the reaction was stopped by adding 10 uL of E64 in assay buffer (final concentration 1 uM). The fluorescence in the wells was determined using a Molecular Devices SpectraMax M5 Fluorescence Reader (Ex 360 nm, Em 460 nm).Each assay microtiter plate contains wells with vehicle controls (1% DMSO in bidest) as reference for non-inhibited enzyme activity (100% Ctl; high values) and wells with inhibitor (E64 in bidest+1% DMSO.
CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccc(C(F)(F)F)cc2)n1)C(C)(C)C)C(=O)C(=O)NCc1ccno1	IC50	'='	5800.0	nM	Inhibition of 10 lM Cbz-Phe-Arg-AMC binding to human cathepsin K in fluorescence assay with 100 mM NaOAc
CN1CCN(Cc2ccc(Cc3cc4cnc(C#N)nc4n3C3CCCCC3)cc2)CC1	IC50	'='	1.5	nM	Inhibition of cathepsin K by fluorescence assay
CC(=O)Nc1ccc(Cc2cc3cnc(C#N)nc3n2CC(C)(C)C)cc1	IC50	'<'	1.0	nM	Inhibition of cathepsin K by fluorescence assay
N#Cc1ncc2cc(Cc3ccc(Cl)cc3)n(C3CCCCC3)c2n1	IC50	'='	2.3	nM	Inhibition of cathepsin K by fluorescence assay
N#CCNC(=O)[C@@H]1CCCC[C@H]1CSc1cccc(F)c1	IC50	'='	350.0	nM	Inhibitory activity against humanized rabbit Cathepsin K
NC(=S)N/N=C(/CC(C(=O)O)c1c[nH]c2ccccc12)c1ccccc1	IC50	'='	9600.0	nM	Inhibition of human recombinant His-tagged cathepsin K using Cbz-Phe-Arg-AMC as substrate incubated for 30 mins prior to substrate addition by FRET assay
C/C(=N\NC(N)=S)[C@]1(C)C[C@]2(CC(C)(C)OC2=O)C(=O)O1	IC50	'='	5800.0	nM	Inhibition of human recombinant His-tagged cathepsin K using Cbz-Phe-Arg-AMC as substrate incubated for 30 mins prior to substrate addition by FRET assay
COCN(C#N)c1nc(N(C)C)nc(N(C)C)n1	IC50	'>'	30000.0	nM	Inhibition of human recombinant His-tagged cathepsin K using Cbz-Phe-Arg-AMC as substrate incubated for 30 mins prior to substrate addition by FRET assay
NC(=S)N/N=C(/Cc1nc2ccccc2[nH]1)c1ccccc1	IC50	'>'	30000.0	nM	Inhibition of human recombinant His-tagged cathepsin K using Cbz-Phe-Arg-AMC as substrate incubated for 30 mins prior to substrate addition by FRET assay
C/C(=N\NC(N)=S)c1sc(-c2ccccc2)c(-c2ccccc2)c1C	IC50	'>'	30000.0	nM	Inhibition of human recombinant His-tagged cathepsin K using Cbz-Phe-Arg-AMC as substrate incubated for 30 mins prior to substrate addition by FRET assay
C/C=C/S(=O)(=O)c1ccccc1[N+](=O)[O-]	IC50	'>'	30000.0	nM	Inhibition of human recombinant His-tagged cathepsin K using Cbz-Phe-Arg-AMC as substrate incubated for 30 mins prior to substrate addition by FRET assay
N#C[C@H]1[C@H](Br)[C@H](O)c2ccccc2N1C(=O)c1ccccc1	IC50	'>'	30000.0	nM	Inhibition of human recombinant His-tagged cathepsin K using Cbz-Phe-Arg-AMC as substrate incubated for 30 mins prior to substrate addition by FRET assay
N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCN(c2ccccc2)CC1	IC50	'='	7.0	nM	Inhibition of human recombinant cathepsin-k using Z-Phe-Arg-AMC as substrate preincubated for 15 mins measured after 1 hr by QFRET assay
COc1ccc(/C=C/C(=O)NC[C@@H](Cc2ccccc2)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)cc1OC	IC50	'>'	100000.0	nM	Inhibition of human cathepsin K
COc1ccc(/C=C/C(=O)NC[C@H](Cc2ccccc2)NS(=O)(=O)c2ccc(Br)cc2)cc1OC	IC50	'>'	100000.0	nM	Inhibition of human cathepsin K
C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCc2ccc(F)cc2)CC1	IC50				Inhibition of human cathepsin K using fluorogenic peptide as substrate
COc1ccccc1C(C#N)NC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCN(Cc2ccc(F)cc2)CC1	IC50	'='	1.0	nM	Inhibition of human recombinant CatK assessed as suppression of enzyme-mediated Z-Phe-Arg-AMC cleavage incubated for 1 hrs by QFRET assay
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccc(F)cc4c3C2)CC1	IC50	'<'	1.0	nM	Inhibition of human recombinant CatK assessed as suppression of enzyme-mediated Z-Phe-Arg-AMC cleavage incubated for 1 hrs by QFRET assay
N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2ccccc2C1	IC50	'='	2.0	nM	Inhibition of human recombinant CatK assessed as suppression of enzyme-mediated Z-Phe-Arg-AMC cleavage incubated for 1 hrs by QFRET assay
Cc1cccc2c3c([nH]c12)CCN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)C3	IC50	'='	3.0	nM	Inhibition of human recombinant CatK assessed as suppression of enzyme-mediated Z-Phe-Arg-AMC cleavage incubated for 1 hrs by QFRET assay
N#CCNC(=O)[C@@H]1CCCC[C@H]1CSc1nnc(-c2ccncc2)o1	IC50	'='	950.0	nM	Inhibitory activity against humanized rabbit Cathepsin K
CCCC[C@@H](/C=N/NC(=O)NC(C)C)NC(=O)OC(C)(C)C	IC50	'='	170.0	nM	Inhibition of recombinant human cathepsin K in a fluorescence assay
CCCC[C@@H](C=O)NC(=O)O[C@H](Cc1ccccc1)C(C)C	IC50	'='	0.5	nM	Inhibition of recombinant human cathepsin K in a fluorescence assay
CC(C)(C)OC(=O)N[C@H](C=O)CCc1ccccc1	IC50	'='	30.0	nM	Inhibitory activity against recombinant human cathepsin K
CCCC[C@H](NC(=O)O[C@@H](C)CC1CCCCC1)C(=O)c1nnc(-c2ccccc2)o1	IC50	'='	4000.0	nM	Inhibition of 10 uM Cbz-Phe-Arg-AMC binding to human cathepsin K by fluorescence assay
Cc1nn(C)cc1C(=O)N[C@@H](Cc1cccc(Cl)c1)C(=O)NCC#N	IC50	'='	2511.89	nM	Inhibition of cathepsin K
CCCC[C@H](NC(=O)O[C@@H](C)CC1CCCCC1)C(=O)c1nc(-c2ccccc2)cs1	IC50	'='	7100.0	nM	Inhibition of human recombinant cathepsin K
COc1cccc(CCNC(=O)c2cnc(C#N)nc2NC2CCCCC2)c1	IC50	'='	0.009	nM	Inhibition of human recombinant cathepsin K
Cn1nc(C(C)(C)C)cc1C(=O)N[C@@H](Cc1cccc(-c2nnc(CCN)o2)c1)C(=O)NCC#N	IC50	'='	158.49	nM	Inhibition of cathepsin K assessed as inhibition of fluorogenic substrate cleavage
CCCN1CCC2(CC1)NC(=O)N(Cc1cc3cnc(C#N)nc3n1CC(C)(C)C)C2=O	IC50	'<'	1.0	nM	Inhibition of cathepsin K by fluorescence assay
CCCCNC(=O)C([C@H]1O[C@@H]1c1ccccc1)N(C(=O)c1ccc(I)cc1)C(C)(C)C	IC50	'='	6440.0	nM	Inhibition of recombinant human cathepsin K using Z-Phe-Arg-MCA as fluorogenic substrate preincubated for 5 mins followed by substrate addition and measured after 5 mins by fluorimetric analysis
CCCCNC(=O)C([C@H]1O[C@@H]1c1ccccc1)N(Cc1ccccc1)C(=O)c1ccccc1	IC50	'='	18450.0	nM	Inhibition of recombinant human cathepsin K using Z-Phe-Arg-MCA as fluorogenic substrate preincubated for 5 mins followed by substrate addition and measured after 5 mins by fluorimetric analysis
CCCCNC(=O)C([C@H]1O[C@@H]1c1ccccc1[N+](=O)[O-])N(Cc1ccccc1)C(=O)c1ccccc1	IC50				Inhibition of recombinant human cathepsin K using Z-Phe-Arg-MCA as fluorogenic substrate preincubated for 5 mins followed by substrate addition and measured after 5 mins by fluorimetric analysis
Cc1noc2cc(N3CCN(C(=O)[C@@H]4CCCC[C@H]4C(=O)NC4(C#N)CC4)[C@H](C)C3)ccc12	IC50	'='	16.0	nM	Inhibition of human recombinant cathepsin-k using Z-Phe-Arg-AMC as substrate preincubated for 15 mins measured after 1 hr by QFRET assay
COc1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N)CC2)cc1	IC50	'='	6.0	nM	Inhibition of human recombinant cathepsin-k using Z-Phe-Arg-AMC as substrate preincubated for 15 mins measured after 1 hr by QFRET assay
CC(C)(C)CNc1nc(C#N)ncc1C#CCn1cnc(Cl)c1Cl	IC50	'='	7.2	nM	Inhibition of human recombinant cathepsin K by fluorescence assay
Cn1cnc2c(C#N)nc(-c3ccc(OCC4CCNCC4)c(C(F)(F)F)c3)cc21	IC50	'='	240.0	nM	Inhibition of human cathepsin K by fluorescence assay
Cn1cnc2c(C#N)nc(-c3ccc(CCCO)c(C(F)(F)F)c3)cc21	IC50	'='	1071.0	nM	Inhibition of human cathepsin K by fluorescence assay
CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)NCc1ccccn1	IC50	'='	44000.0	nM	Inhibitory concentration against recombinant human cathepsin K
CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1CNCC1=O	IC50	'='	9.8	nM	Inhibition of humanized rabbit cathepsin K
CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1CN(C(=O)NCc2ccccc2)CC1=O	IC50	'='	15.0	nM	Inhibition of humanized rabbit cathepsin K
CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1CCN(c2ccccc2)CC1=O	IC50	'='	8.3	nM	Inhibition of humanized rabbit cathepsin K
C[C@@H]1CC[C@H](NC(=O)[C@@H](CC2(C)CCCC2)NC(=O)c2ccco2)C(=O)CN1S(=O)(=O)c1ccccn1	IC50	'='	1900.0	nM	Inhibition of human recombinant cathepsin K using z-LR-AFC as substrate by fluorescence assay
N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3)C[C@H]2C(=O)N2CCOCC2)CCC1	IC50	'>'	25000.0	nM	Inhibition of human cathepsin-K using Z-Leu-Arg-AMC as substrate up to 20 mins by fluorescence assay
N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3)C[C@H]2C(=O)N2CCOCC2)CC1	IC50	'='	29700.0	nM	Inhibition of human cathepsin-K using Z-Leu-Arg-AMC as substrate up to 20 mins by fluorescence assay
N#CCNC(=O)[C@@H]1CC(F)(F)C[C@H]1C(=O)N1CCOCC1	IC50	'='	855.0	nM	Inhibition of human cathepsin-K using Z-Leu-Arg-AMC as substrate up to 20 mins by fluorescence assay
CN(C)CCOc1ccc(C(=O)NCc2ccnc(C#N)n2)cc1C(=O)C(C)(C)c1cc(Cl)cc(Cl)c1	IC50	'='	19000.0	nM	Inhibition of human recombinant Cathepsin K using fluorogenic peptide substrate
N#Cc1nc(Nc2ccc([N+](=O)[O-])cc2)nc(NC2CCCCC2)n1	IC50	'='	17.0	nM	Inhibition of human cathepsin K expressed in Pichia pastoris using Z-Phe-Arg-AMC as substrate after 30 mins by spectromicrofluorimetric method
CCCCCCC[C@H]1O[C@@H]1C(OC(=O)C1CCCCC1)C(=O)NC(C)(C)C	IC50	'='	7600.0	nM	Inhibition of recombinant human cathepsin K using Z-Phe-Arg-MCA as fluorogenic substrate preincubated for 5 mins followed by substrate addition and measured after 5 mins by fluorimetric analysis
O=C(NC1CC1)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1	IC50	'='	137.2	nM	Enzyme Inhibition Assay: Enzyme activity is measured by observing the increase in fluorescence intensity caused by cleavage of a peptide substrate containing a fluorophore whose emission is quenched in the intact peptide. Assay buffer: 100 mM potassium phosphate pH 6.5, EDTA-Na 5 mM, Triton X-100 0.001%, DTT 5 mM. Enzymes (all at 1 nM): human and mouse Cathepsin S, Cat K, Cat B, Cat L. Substrate (20 μM): Z-Val-Val-Arg-AMC, except for Cat K which uses Z-Leu-Arg-AMC (both from Bachem).Z=Benzyloxycarbonyl.AMC=7-Amino-4-Methyl-Coumarin. DTT=dithiothreitol. Final volume: 100 μL. Excitation 360 nm, Emission 465 nm.
N#Cc1ccccc1N1CCN(C[C@@H](O)COC[C@@H](Cc2ccccc2)NC(=O)C2CCN(C(=O)OCc3ccccc3)CC2)CC1	IC50	'>'	100000.0	nM	Inhibition of human cathepsin K
CN(C)C(=O)[C@@H]1C[C@H](S(=O)(=O)c2ccccc2)C[C@H]1C(=O)NC1(C#N)CC1	IC50	'>'	25000.0	nM	Inhibition of human cathepsin-K using Z-Leu-Arg-AMC as substrate up to 20 mins by fluorescence assay
N#CCNC(=O)[C@@H]1CN(S(=O)(=O)c2ccccc2C(F)(F)F)C[C@H]1C(=O)N1CCOCC1	IC50	'>'	25000.0	nM	Inhibition of human cathepsin-K using Z-Leu-Arg-AMC as substrate up to 20 mins by fluorescence assay
N#CCNC(=O)[C@@H]1CN(S(=O)(=O)c2ccccc2)C[C@H]1C(=O)N1CCOCC1	IC50	'>'	25000.0	nM	Inhibition of human cathepsin-K using Z-Leu-Arg-AMC as substrate up to 20 mins by fluorescence assay
N#CCNC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)C[C@H]1C(=O)N1CCOCC1	IC50	'>'	25000.0	nM	Inhibition of human cathepsin-K using Z-Leu-Arg-AMC as substrate up to 20 mins by fluorescence assay
CC(C)C[C@H](NC(=O)c1cc2ccccc2n1C)C(=O)N[C@H](C#N)COCc1ccccc1	IC50	'<'	1.0	nM	Inhibition of recombinant human cathepsin K
CCCC[C@@H](C=O)NC(=O)OC(CC)CC	IC50	'='	4.0	nM	Inhibitory concentration against recombinant human cathepsin K determined in a fluorescence assay using 10 uM Cbz-Phe-Arg-AMC as substrate
CN(C(=O)[C@H]1CCCN1C#N)C(C)(C)C	IC50	'>'	1300.0	nM	Inhibitory concentration against human cathepsin K using 10 uM Cbz-Phe-Arg-AMC
CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C3CNCCN3)cc2)c1	IC50	'='	58.0	nM	In vitro inhibitory activity against human cathepsin K, using 2 uM of Z -Leu-Arg-AMC as substrate
CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(C(C)(C)C)CC3)cc2)c1	IC50	'='	20.0	nM	In vitro inhibitory activity against human cathepsin K, using 2 uM of Z -Leu-Arg-AMC as substrate
COc1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)[C@H](C)C2)nc1OC	IC50	'='	5.0	nM	Inhibition of human recombinant cathepsin-k using Z-Phe-Arg-AMC as substrate preincubated for 15 mins measured after 1 hr by QFRET assay
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3oc4ccccc4c3C2)CC1	IC50	'='	25.0	nM	Inhibition of human recombinant CatK assessed as suppression of enzyme-mediated Z-Phe-Arg-AMC cleavage incubated for 1 hrs by QFRET assay
N#Cc1cccc2c3c([nH]c12)CCN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)C3	IC50	'='	2.0	nM	Inhibition of human recombinant CatK assessed as suppression of enzyme-mediated Z-Phe-Arg-AMC cleavage incubated for 1 hrs by QFRET assay
CS(=O)(=O)c1ccc2[nH]c3c(c2c1)CN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)CC3	IC50	'='	78.0	nM	Inhibition of human recombinant CatK assessed as suppression of enzyme-mediated Z-Phe-Arg-AMC cleavage incubated for 1 hrs by QFRET assay
COc1ccc2[nH]c3c(c2c1)CN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)CC3	IC50	'='	41.0	nM	Inhibition of human recombinant CatK assessed as suppression of enzyme-mediated Z-Phe-Arg-AMC cleavage incubated for 1 hrs by QFRET assay
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccccc4c3C2)CC1	IC50	'='	1.0	nM	Inhibition of human recombinant CatK assessed as suppression of enzyme-mediated Z-Phe-Arg-AMC cleavage incubated for 1 hrs by QFRET assay
COc1ccc(S(=O)(=O)N2CCN(CC#Cc3cnc(C#N)nc3NCC(C)(C)C)CC2)cc1	IC50	'='	7.1	nM	Inhibition of human recombinant cathepsin K by fluorescence assay
CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccc(C(F)(F)F)cc2)n1)C(C)(C)C)C(=O)CNc1cccc(F)n1	IC50	'='	2.1	nM	Inhibition of human recombinant cathepsin K
CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)NCc1nccs1	IC50	'='	18000.0	nM	Inhibitory concentration against recombinant human cathepsin K
CCC(C)[C@H](C=O)NC(=O)OC(C)(C)C	IC50	'='	130.0	nM	Inhibitory activity against recombinant human cathepsin K
CCCC[C@@H](C=O)NC(=O)OC(C)(C)C	IC50	'='	51.0	nM	Concentration required to inhibit 50% of cysteine protease cathepsin K of human
N#CN1CC(CNS(=O)(=O)c2ccccc2)C1	IC50	'='	17.0	nM	Inhibitory constant against human cathepsin K
CC(C)(C)OC(=O)N[C@H](C=O)CCCc1ccccc1	IC50	'='	15.0	nM	Inhibitory activity against recombinant human cathepsin K
N#Cc1ccc(Nc2nc(C#N)nc(NC3CCCCC3)n2)cc1	IC50	'='	67.0	nM	Inhibition of human cathepsin K expressed in Pichia pastoris using Z-Phe-Arg-AMC as substrate after 30 mins by spectromicrofluorimetric method
CCCC[C@@H](C=O)NC(=O)OC(CC(C)C)CC(C)C	IC50	'='	1.1	nM	Inhibitory concentration against recombinant human cathepsin K determined in a fluorescence assay using 10 uM Cbz-Phe-Arg-AMC as substrate
CCCC[C@@H](C=O)NC(=O)OC(C)(C)Cc1ccc(OC)cc1	IC50	'='	2.9	nM	Inhibitory concentration against recombinant human cathepsin K determined in a fluorescence assay using 10 uM Cbz-Phe-Arg-AMC as substrate
CCCC[C@H](NC(=O)O[C@@H]1CN(C(=O)NCc2ccccc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	3.802	nM	Inhibition of human cathepsin K
CCCC[C@H](NC(=O)O[C@@H]1CN(C(=O)c2ccccc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	64.57	nM	Inhibition of human cathepsin K
CCCC[C@H](NC(=O)OCC1(Cc2ccccc2)CCCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	26.0	nM	Inhibition of 10 uM Cbz-Phe-Arg-AMC binding to human cathepsin K in fluorescence assay
COc1cccc(-n2cc(-c3ccc(N4CCS(=O)(=O)CC4)cc3)c([C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)n2)c1	IC50	'='	0.7	nM	Inhibition of human Cathepsin K
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2c2nc(-c3ccc(F)cc3)sc2-c2ccc(N3CCS(=O)(=O)CC3)cc2)CC1	IC50	'='	0.6	nM	Inhibition of human Cathepsin K
CN(CC[C@@H](C=O)NC(=O)OC(C)(C)C)C(=O)C(F)(F)F	IC50	'='	98.0	nM	Inhibitory activity against recombinant human cathepsin K
N#CN1CC[C@H](NS(=O)(=O)c2ccccc2)C1	IC50	'='	31.62	nM	Inhibition of human recombinant cathepsin K after 1 hr
COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C2CCN(C)CC2)[C@H]1Cc1c[nH]c2ccccc12	IC50	'='	1.79	10^-2microM	Inhibition of human recombinant Cathepsin K assessed remaining activity using Z-FR-AMC as substrate incubated for 30 mins by fluorometric assay
CC[C@@H](CNc1ccc(OC)cc1)NC(=O)C1(Nc2cccc(-c3ccccc3)c2)CCCCC1	IC50	'='	2.7	nM	Inhibitory activity against recombinant human Cathepsin K
CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)Oc2ccc(-c3ccccc3)cc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	5.0	nM	Inhibition of recombinant human cathepsin K by fluorescence assay
CSCC[C@@H](C#N)NC(=O)[C@H](CC(C)C)N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F	IC50	'='	0.2	nM	Inhibition of humanized rabbit cathepsin K
CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H]1C(=O)N2CCO[C@H]12	IC50	'='	100.0	nM	In vitro Inhibitory activity against Cathepsin K cysteine protease by using Cbz-Phe-Arg-AMC
COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2ccc(OC)cc2)cc1	IC50	'='	14.0	nM	Inhibition of recombinant rabbit Cathepsin K in a fluorescence assay
O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N2CCO[C@H]12)OCc1ccccc1	IC50	'='	1630.0	nM	In vitro Inhibitory activity against Cathepsin K cysteine protease by using Cbz-Phe-Arg-AMC
CCCC[C@H](NC(=O)OCC1(CSc2nccn2-c2ccccc2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	87.0	nM	Inhibitory potency against human Cathepsin K
CCCC[C@H](NC(=O)OCC1(CSc2nc3ccccc3o2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1	IC50	'='	51.0	nM	Inhibitory potency against human Cathepsin K
CS(=O)(=O)N1CC(c2ccc(-c3cn(CC(F)(F)F)nc3[C@@H]3CCC(F)(F)C[C@H]3C(=O)NC3(C#N)CC3)cc2)C1	IC50	'='	0.6	nM	Inhibition of humanized-rabbit Cathepsin K
CC(C)C(NC(=O)OCc1ccccc1)C(=O)N1CCCCN1C#N	IC50	'='	1.0	nM	Inhibition of human recombinant cathepsin K
CCCC[C@H](NC(=O)OC(C)(C)C)C(=O)C(=O)NC	IC50	'='	21000.0	nM	Inhibitory activity against human cathepsin K
