"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"	"Action Type"	"Standard Text Value"	"Value"
"CHEMBL2376007"	""	"None"	"284.37"	"0"	"-0.02"	"17"	"NC(=S)N/N=C1\CCS(=O)(=O)c2ccc(N)cc21"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2378146"	"Inhibition of human liver Cathepsin B using Z-Arg-Arg-aminomethylcoumarin as substrate incubated for 5 mins prior to substrate addition measured for 5 mins by fluorometric analysis"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2375278"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""	""	""	"10000.0"
"CHEMBL385857"	""	"None"	"393.54"	"0"	"4.76"	"11c"	"CCCC[C@@H](C#N)n1cc([C@@](C)(NC(=O)c2ccccc2)C2CCCCC2)nn1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL911206"	"Inhibition of cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1137397"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""	""	"10.0"
"CHEMBL207394"	""	"None"	"523.65"	"1"	"1.61"	"22j"	"CC(=O)N[C@@H](CCC(=O)OCc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@H](/C=C/S(C)(=O)=O)CC(C)C"	"IC50"	""	""	""	""	""	"Not Determined"	""	""	""	""	""	"0"	"CHEMBL861976"	"Inhibition of cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1147675"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""	""	""
"CHEMBL3354497"	""	"None"	"492.43"	"0"	"1.86"	"5"	"CC(C)(C)[C@H](NC(=O)Cc1cc(Cl)cc(Cl)c1)C(=O)NCC(=O)NC/C=C/S(C)(=O)=O"	"IC50"	"'>'"	"100000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3376639"	"Inhibition of human recombinant Cathepsin B using fluorogenic peptide substrate"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3352786"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2015"	"None"	""	""	""	"100.0"
"CHEMBL2171988"	""	"None"	"414.51"	"0"	"1.80"	"17"	"COc1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N)CC2)cc1OC"	"IC50"	"'='"	"1270.0"	"nM"	"5.90"	""	""	"UO_0000065"	"14.22"	"0.27"	"4.10"	"6.21"	"0"	"CHEMBL2175120"	"Inhibition of human recombinant cathepsin-B using Z-Arg-Arg-AMC as substrate preincubated for 15 mins measured after 1 hr by QFRET assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2169826"	"1"	"Scientific Literature"	"J Med Chem"	"2012"	"None"	""	""	""	"1.27"
"CHEMBL252571"	""	"None"	"615.64"	"2"	"6.11"	"20"	"C[C@H](C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC(C#N)(C1CC1)C1CC1)C(F)(F)F"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL945080"	"Inhibition of cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1141480"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""	""	""	"10000.0"
"CHEMBL252383"	""	"None"	"561.67"	"2"	"5.56"	"17"	"CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC(C#N)(C1CC1)C1CC1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL945080"	"Inhibition of cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1141480"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""	""	""	"10000.0"
"CHEMBL409947"	""	"None"	"633.76"	"1"	"2.75"	"18"	"CCCCS(=O)(=O)C[C@@H](NC(=O)c1cc(C)[nH]n1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1"	"IC50"	"'='"	"341.0"	"nM"	"6.47"	""	""	"UO_0000065"	"10.20"	"0.20"	"3.72"	"4.22"	"0"	"CHEMBL889829"	"Inhibition of cathepsin D"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1146261"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"341.0"
"CHEMBL231861"	""	"None"	"701.88"	"1"	"4.90"	"3"	"CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)c1ccc(OC)cc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1"	"IC50"	"'='"	"320.0"	"nM"	"6.50"	""	""	"UO_0000065"	"9.25"	"0.18"	"1.59"	"4.85"	"0"	"CHEMBL889829"	"Inhibition of cathepsin D"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1146261"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"320.0"
"CHEMBL4859234"	""	"None"	"463.90"	"0"	"4.78"	"54"	"CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4cccc(C(F)(F)F)c4)n3)nc2)CC1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4829870"	"Inhibition of Cathepsin B (unknown origin) using Z-Leu-Arg-AMC as substrate pretreated for 60 mins followed by substrate addition incubated for 30 mins"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4828733"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	"TIME = 1.5 hr"	""	""	"10.0"
"CHEMBL5277315"	""	"None"	"602.68"	"1"	"3.67"	"B2a"	"N#Cc1ccccc1N1CCN(C[C@@H](O)COC[C@@H](Cc2ccccc2)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1"	"IC50"	"'>'"	"100000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL5238892"	"Inhibition of human cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5236605"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2023"	"None"	""	""	""	"100.0"
"CHEMBL5284032"	""	"None"	"602.68"	"1"	"3.67"	"B2b"	"N#Cc1ccccc1N1CCN(C[C@H](O)COC[C@@H](Cc2ccccc2)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1"	"IC50"	"'>'"	"100000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL5238892"	"Inhibition of human cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5236605"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2023"	"None"	""	""	""	"100.0"
"CHEMBL603085"	""	"None"	"431.13"	"0"	"3.94"	"20"	"NC(=S)N/N=C(/c1cccc(Br)c1)c1ccc(F)c(Br)c1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1068287"	"Inhibition of human liver cathepsin B"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156874"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""	""	""	"10000.0"
"CHEMBL2163583"	""	"None"	"404.51"	"0"	"3.34"	"30"	"Cc1cccc2c3c([nH]c12)CCN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)C3"	"IC50"	"'>'"	"2900.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2168711"	"Inhibition of human recombinant CatB assessed as suppression of enzyme-mediated Z-Arg-Arg-AMC cleavage by QFRET assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2163205"	"1"	"Scientific Literature"	"J Med Chem"	"2012"	"None"	""	""	""	"2.9"
"CHEMBL4465111"	""	"None"	"542.68"	"2"	"5.41"	"19"	"C=CC(=O)Nc1cc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ccc2N2CCCC2)ccc1C"	"IC50"	"'='"	"3000.0"	"nM"	"5.52"	""	""	"UO_0000065"	"10.18"	"0.19"	"0.11"	"6.72"	"0"	"CHEMBL4398522"	"Inhibition of recombinant human C-terminal polyhistidine-tagged cathepsin B (Arg18 to Ile339 residues) expressed in HEK293 cells using Z-Leu-Arg-AMC as substrate preincubated for 30 mins followed by substrate addition and measured after 30 mins"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4396895"	"1"	"Scientific Literature"	"J Med Chem"	"2019"	"CHEMBL3307715"	""	""	""	"3.0"
"CHEMBL397972"	""	"None"	"206.04"	"0"	"0.97"	"19"	"O=C1O[C@H]2CN1CC[C@@H]2Br"	"IC50"	"'='"	"158.0"	"nM"	"6.80"	""	""	"UO_0000065"	"33.01"	"0.93"	"5.83"	"23.02"	"0"	"CHEMBL907570"	"Inhibition of human recombinant cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1144593"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"0.158"
"CHEMBL326093"	""	"None"	"457.51"	"0"	"0.61"	"7"	"O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N2CCS(=O)(=O)[C@@H]12)OCc1ccccc1"	"IC50"	"'='"	"350.0"	"nM"	"6.46"	""	""	"UO_0000065"	"14.11"	"0.28"	"5.85"	"5.30"	"0"	"CHEMBL875688"	"Inhibitory activity of Cbz-Phe-Arg-AMC against Cathepsin B cysteine protease"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1134986"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2002"	"None"	""	""	""	"0.35"
"CHEMBL340663"	""	"None"	"357.37"	"0"	"2.86"	"1"	"NC(=O)c1cn(-c2ccc(O)cc2)c2cc(-c3ccncc3)ccc2c1=O"	"IC50"	"'='"	"32000.0"	"nM"	"4.50"	""	""	"UO_0000065"	"12.58"	"0.23"	"1.63"	"4.58"	"0"	"CHEMBL657286"	"In vitro inhibitory activity against Cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1153663"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"1995"	"None"	""	""	""	"32.0"
"CHEMBL3359782"	""	"None"	"534.66"	"1"	"2.59"	"28"	"CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N1Cc2ccccc2C1=O)C(C)(C)C)C(=O)C(=O)NCc1ccccc1"	"IC50"	"'='"	"429.0"	"nM"	"6.37"	""	""	"UO_0000065"	"11.91"	"0.22"	"3.78"	"5.11"	"0"	"CHEMBL3374744"	"Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3351248"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"None"	""	""	""	"429.0"
"CHEMBL3360281"	""	"None"	"522.65"	"1"	"2.36"	"38"	"CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1ccccc1)C(C)(C)C)C(=O)C(=O)NCc1ccccc1"	"IC50"	"'='"	"512.0"	"nM"	"6.29"	""	""	"UO_0000065"	"12.04"	"0.23"	"3.93"	"4.71"	"0"	"CHEMBL3374744"	"Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3351248"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"None"	""	""	""	"512.0"
"CHEMBL3360283"	""	"None"	"590.64"	"1"	"3.38"	"40"	"CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1ccccc1)C(C)(C)C)C(=O)C(=O)NCc1ccc(C(F)(F)F)cc1"	"IC50"	""	""	""	""	""	"Not Determined"	""	""	""	""	""	"0"	"CHEMBL3374744"	"Inhibition of human liver cathepsin B using ABz-Gly-Ile-Val-Arg-Ala-Lys-DNP-OH as substrate after 10 mins by fluorescence assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3351248"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"None"	""	""	""	""
"CHEMBL2376006"	""	"None"	"347.44"	"0"	"-0.20"	"13"	"CS(=O)(=O)c1ccc2c(c1)/C(=N/NC(N)=S)CCS2(=O)=O"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2378146"	"Inhibition of human liver Cathepsin B using Z-Arg-Arg-aminomethylcoumarin as substrate incubated for 5 mins prior to substrate addition measured for 5 mins by fluorometric analysis"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2375278"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""	""	""	"10000.0"
"CHEMBL2376016"	""	"None"	"284.18"	"0"	"1.93"	"34"	"NC(=S)N/N=C1\CCc2ccc(Br)cc21"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2378146"	"Inhibition of human liver Cathepsin B using Z-Arg-Arg-aminomethylcoumarin as substrate incubated for 5 mins prior to substrate addition measured for 5 mins by fluorometric analysis"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2375278"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""	""	""	"10000.0"
"CHEMBL524075"	""	"None"	"414.47"	"0"	"3.37"	"3k"	"COc1ccc(-c2cccc(CNc3nc(C#N)nc4c3ncn4CCCO)c2)cc1"	"IC50"	"'>'"	"50000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1062953"	"Inhibition of human liver cathepsin B"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1155239"	"1"	"Scientific Literature"	"J Med Chem"	"2009"	"None"	""	""	""	"50.0"
"CHEMBL525165"	""	"None"	"390.47"	"0"	"3.42"	"3s"	"N#Cc1nc(NCc2cccc(-c3cccs3)c2)c2ncn(CCCO)c2n1"	"IC50"	"'='"	"2500.0"	"nM"	"5.60"	""	""	"UO_0000065"	"14.35"	"0.27"	"2.18"	"5.62"	"0"	"CHEMBL1062953"	"Inhibition of human liver cathepsin B"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1155239"	"1"	"Scientific Literature"	"J Med Chem"	"2009"	"None"	""	""	""	"2.5"
"CHEMBL389130"	""	"None"	"349.39"	"0"	"1.98"	"1"	"Nc1cc(OC(=O)c2cccs2)nn1S(=O)(=O)c1ccccc1"	"IC50"	"'='"	"250.0"	"nM"	"6.60"	""	""	"UO_0000065"	"18.90"	"0.39"	"4.62"	"6.33"	"0"	"CHEMBL889752"	"Inhibition of human liver cathepsin B"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1146247"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""	""	"0.25"
"CHEMBL419772"	""	"None"	"361.40"	"0"	"0.62"	"6"	"CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H]1C(=O)N2CCO[C@H]12"	"IC50"	"'='"	"30000.0"	"nM"	"4.52"	""	""	"UO_0000065"	"12.51"	"0.24"	"3.90"	"4.66"	"0"	"CHEMBL657285"	"In vitro Inhibitory activity against Cathepsin B cysteine protease by using Cbz-Phe-Arg-AMC"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1134985"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2002"	"None"	""	""	""	"30.0"
"CHEMBL556436"	""	"None"	"385.43"	"0"	"2.12"	"21"	"N#CCNC(=O)[C@H](Cc1cccc(-c2cccnn2)c1)NC(=O)c1ccccc1"	"IC50"	"'='"	"6309.57"	"nM"	"5.20"	""	""	"UO_0000065"	"13.49"	"0.24"	"3.08"	"4.83"	"0"	"CHEMBL1062474"	"Inhibition of human liver cathepsin B assessed as inhibition of fluorogenic substrate cleavage"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1153482"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""	""	""	"5.2"
"CHEMBL2062914"	""	"None"	"303.80"	"0"	"1.05"	"22"	"NC(=S)N/N=C1\CCS(=O)(=O)c2ccc(Cl)cc21"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2065749"	"Inhibition of human liver cathepsin B using Z-R-R-AMC as substrate preincubated with compound for 5 mins measured after 20 mins by fluorescence analysis"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2062494"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2012"	"None"	""	""	""	"10000.0"
"CHEMBL2376014"	""	"None"	"328.38"	"0"	"0.70"	"32"	"NC(=S)N/N=C1\CCCS(=O)(=O)c2ccc([N+](=O)[O-])cc21"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2378146"	"Inhibition of human liver Cathepsin B using Z-Arg-Arg-aminomethylcoumarin as substrate incubated for 5 mins prior to substrate addition measured for 5 mins by fluorometric analysis"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2375278"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""	""	""	"10000.0"
"CHEMBL2376009"	""	"None"	"343.32"	"0"	"2.07"	"20"	"NC(=S)NN=C1c2cc([N+](=O)[O-])ccc2-c2ccc([N+](=O)[O-])cc21"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2378146"	"Inhibition of human liver Cathepsin B using Z-Arg-Arg-aminomethylcoumarin as substrate incubated for 5 mins prior to substrate addition measured for 5 mins by fluorometric analysis"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2375278"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""	""	""	"10000.0"
"CHEMBL2376025"	""	"None"	"234.33"	"0"	"1.14"	"5"	"NC(=S)N/N=C1\CCCc2cc(N)ccc21"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2378146"	"Inhibition of human liver Cathepsin B using Z-Arg-Arg-aminomethylcoumarin as substrate incubated for 5 mins prior to substrate addition measured for 5 mins by fluorometric analysis"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2375278"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""	""	""	"10000.0"
"CHEMBL402465"	""	"None"	"269.37"	"0"	"2.58"	"3j"	"Cc1ccc(/C(=N/NC(N)=S)c2ccccc2)cc1"	"IC50"	"'='"	"13000.0"	"nM"	"4.89"	""	""	"UO_0000065"	"18.14"	"0.35"	"2.31"	"9.69"	"0"	"CHEMBL929238"	"Inhibition of human cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1145618"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""	""	""	"13.0"
"CHEMBL406601"	""	"None"	"352.29"	"0"	"4.16"	"3i"	"NC(=S)N/N=C(\CCc1ccccc1)c1cc(Cl)cc(Cl)c1"	"IC50"	"'='"	"4900.0"	"nM"	"5.31"	""	""	"UO_0000065"	"15.07"	"0.33"	"1.15"	"10.53"	"0"	"CHEMBL929238"	"Inhibition of human cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1145618"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""	""	""	"4.9"
"CHEMBL410086"	""	"None"	"419.39"	"0"	"4.89"	"3g"	"NC(=S)N/N=C(\CCc1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1"	"IC50"	"'='"	"3000.0"	"nM"	"5.52"	""	""	"UO_0000065"	"13.17"	"0.27"	"0.63"	"10.96"	"0"	"CHEMBL929238"	"Inhibition of human cathepsin B"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1145618"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""	""	""	"3.0"
"CHEMBL3261919"	""	"None"	"358.45"	"0"	"2.92"	"3"	"N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)[C@@H]3CCCCN3)cc2)cc1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3268206"	"Inhibition of Cathepsin B (unknown origin)"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL4072"	"Cathepsin B"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3259727"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"None"	""	""	""	"5.0"
